endTime,artistName,trackName,msPlayed
2022-07-19 15:13,Creedence Clearwater Revival,Fortunate Son,28907
2022-07-19 15:15,The Honeysticks,Out Like a Light,84590
2022-07-19 15:15,Ric Wilson,Don't Rush,3944
2022-07-19 15:16,The Neighbourhood,Reflections,3155
2022-07-19 15:16,Earl St. Clair,Bad Love,85312
2022-07-19 15:16,American Authors,Best Day Of My Life,7926
2022-07-19 15:17,Wild Rivers,Thinking 'Bout Love - Acoustic,4220
2022-07-19 15:17,The Neighbourhood,Sweater Weather,1289
2022-07-19 15:17,Petit Biscuit,Burnin,2079
2022-07-19 15:17,Lord Huron,The Night We Met,19877
2022-07-19 15:17,The Neighbourhood,Softcore,3149
2022-07-19 15:17,The Neighbourhood,The Beach,2609
2022-07-19 15:18,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,33185
2022-07-19 15:22,Max Coveri,"RUNNING IN THE ""90S"" - EXTENDED MIX",283676
2022-07-19 15:25,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,147511
2022-07-19 15:29,Mustafa Zahid,Hum Jee Lenge,275860
2022-07-19 15:34,Yoh kamiyama,色香水,249907
2022-07-19 15:37,Dean Lewis,7 Minutes,211431
2022-07-19 15:41,Charles Luciano,YouDeserveSomethingBetter,223168
2022-07-19 15:44,Lorde,Solar Power,192417
2022-07-19 15:45,Daya,Montana,42259
2022-07-19 15:48,Avicii,Lonely Together (feat. Rita Ora),181655
2022-07-19 15:51,The Neighbourhood,The Beach,5499
2022-07-19 15:51,Charlie Puth,River,191321
2022-07-19 15:55,Promoting Sounds,Dead Eyes,219327
2022-07-19 15:57,Boon,i might like u,135659
2022-07-19 16:01,Michael Sembello,Maniac,244490
2022-07-19 16:02,David Dallas,Runnin',41694
2022-07-19 16:04,glaive,stephany,117313
2022-07-19 16:07,Travis Scott,THE PLAN,185770
2022-07-19 16:09,glaive,justlikeu4theimage,116851
2022-07-19 16:11,Bazzi,Fantasy,148026
2022-07-19 16:14,Marco Luka,paradise,139986
2022-07-19 16:17,Ori Rose,A.S.A.G.,187178
2022-07-19 16:22,Jaden,BYE,297162
2022-07-19 16:25,Chris James,Not Angry,199577
2022-07-19 16:28,blackbear,if I were u (with Lauv),186252
2022-07-19 16:31,Devon Cole,W.I.T.C.H.,132126
2022-07-19 16:34,Sabrina Claudio,Cross Your Mind,217989
2022-07-19 16:38,Madelline,Participation Trophies,202443
2022-07-19 16:39,Olive Klug,Raining in June,108672
2022-07-19 16:42,Austin Farwell,New Home,126132
2022-07-19 16:45,Peter McPoland,I Love You Too,189829
2022-07-19 16:48,Babygirl,I Wish I Never Met You,211574
2022-07-19 16:53,The Honeysticks,Out Like a Light,255867
2022-07-19 16:54,Lizzy McAlpine,erase me (feat. Jacob Collier),115964
2022-07-19 16:55,Matt Maltese,As the World Caves In,2332
2022-07-19 16:58,Rex Orange County,AMAZING,209165
2022-07-19 17:00,Bruno Major,She Chose Me,139821
2022-07-19 17:04,Joan Thiele,Armenia,2857
2022-07-19 17:04,Joji,Glimpse of Us,233366
2022-07-19 17:08,Joji,Glimpse of Us,233273
2022-07-19 17:11,Joan Thiele,Armenia,177720
2022-07-19 17:15,REYKO,Spinning Over You,194577
2022-07-19 17:16,Ed Sheeran,2step,223
2022-07-19 17:19,REYKO,Spinning Over You,194680
2022-07-19 17:21,Ed Sheeran,2step,109477
2022-07-19 17:24,Ed Sheeran,2step,1768
2022-07-19 17:24,REYKO,Spinning Over You,218
2022-07-19 17:24,REYKO,Spinning Over You,194644
2022-07-19 17:25,Ed Sheeran,2step,737
2022-07-19 17:25,Joan Thiele,Armenia,18953
2022-07-19 17:25,REYKO,Spinning Over You,0
2022-07-19 17:27,REYKO,Spinning Over You,176269
2022-07-19 17:28,Ed Sheeran,2step,2641
2022-07-19 17:30,Ed Sheeran,2step,0
2022-07-19 17:30,System Of A Down,Chop Suey!,21228
2022-07-19 17:33,REYKO,Spinning Over You,194675
2022-07-19 18:06,Ed Sheeran,2step,149726
2022-07-19 18:06,System Of A Down,Chop Suey!,2454
2022-07-19 18:09,HRVY,ME BECAUSE OF YOU,215817
2022-07-19 18:10,Absofacto,Dissolve,10582
2022-07-19 18:13,bülow,Get Stüpid,172670
2022-07-19 18:15,Bre Kennedy,Room for Another - Stripped,126491
2022-07-19 18:17,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),154306
2022-07-19 18:20,Charlie Puth,Light Switch,185533
2022-07-19 18:22,iamnotshane,Maybe My Soulmate Died,114156
2022-07-19 18:23,The Kid LAROI,Thousand Miles,55120
2022-07-19 18:27,Apparat,Goodbye,256787
2022-07-19 18:30,Mokita,Crash,168188
2022-07-19 18:33,Arlie,didya think,2088
2022-07-19 18:33,alt-J,Left Hand Free,173454
2022-07-19 18:33,Harmless,Swing Lynn,8055
2022-07-19 18:34,The Lumineers,Ophelia,9037
2022-07-19 18:36,SHAED,No Other Way,147778
2022-07-19 18:39,Clara Mae,Not Sad Anymore,195507
2022-07-19 18:42,DJ Snake,Broken Summer,183588
2022-07-19 18:43,Vindata,Favor,22870
2022-07-19 18:43,Tep No,We Could Be Cool,31190
2022-07-19 18:45,Anson Seabra,"It's Raining, It's Pouring",93972
2022-07-19 18:46,itssvd,Losing Interest,59586
2022-07-19 18:49,John Legend,What You Do to Me,201191
2022-07-19 18:54,Aether,Bloom,273231
2022-07-19 18:57,Winona Oak,With Myself - MUNA Remix,189598
2022-07-19 18:59,Austin Farwell,New Home,126319
2022-07-19 19:02,Fiji Blue,It Takes Two,159013
2022-07-19 19:05,Layto,Golden Eyes,199872
2022-07-19 19:09,William Black,Closer Than You,218977
2022-07-19 19:12,Ellise,Pinky Promise,199858
2022-07-19 19:16,Avery Lynch,Sh*t People,45577
2022-07-19 19:16,The Weeknd,Blinding Lights,199962
2022-07-19 19:21,Eminem,Without Me,289797
2022-07-19 19:24,Kygo,This Town (feat. Sasha Alex Sloan),202304
2022-07-19 19:28,Lyn Lapid,When She Loved Me,187497
2022-07-19 19:31,Barren Gates,Devil,19074
2022-07-19 19:31,Galakuoi,Homage,178329
2022-07-19 19:34,Elley Duhé,Traitor,177286
2022-07-19 19:38,Ruel,Younger,222217
2022-07-19 19:41,MISSIO,I See You,228504
2022-07-19 19:51,Fiji Blue,It Takes Two,21846
2022-07-19 19:55,Kygo,This Town (feat. Sasha Alex Sloan),257451
2022-07-19 20:00,Kygo,This Town (feat. Sasha Alex Sloan),202280
2022-07-19 20:03,Kygo,This Town (feat. Sasha Alex Sloan),202280
2022-07-19 20:03,Kygo,This Town (feat. Sasha Alex Sloan),13441
2022-07-19 21:18,Kygo,This Town (feat. Sasha Alex Sloan),1291
2022-07-19 21:18,Kygo,This Town (feat. Sasha Alex Sloan),202179
2022-07-19 21:21,Kygo,This Town (feat. Sasha Alex Sloan),202280
2022-07-19 21:25,Kygo,This Town (feat. Sasha Alex Sloan),202280
2022-07-19 21:29,Kygo,This Town (feat. Sasha Alex Sloan),202280
2022-07-19 21:30,AP Dhillon,Excuses,24810
2022-07-19 21:30,Amit Kumar,Bade Achhe Lagte Hain,23322
2022-07-19 21:34,Kygo,This Town (feat. Sasha Alex Sloan),202280
2022-07-19 21:34,Kygo,This Town (feat. Sasha Alex Sloan),27359
2022-07-19 21:35,Stephen Sanchez,Until I Found You,31914
2022-07-20 05:50,Marco Luka,paradise,1565
2022-07-20 05:50,RADWIMPS,Sparkle - movie ver.,482
2022-07-20 05:50,Post Malone,One Right Now (with The Weeknd),495
2022-07-20 05:50,Absofacto,Dissolve,216
2022-07-20 05:50,alt-J,Left Hand Free,216
2022-07-20 05:50,UniqOfficial,Art of Silence,30038
2022-07-20 05:50,Jim Croce,You Don't Mess Around With Jim,30251
2022-07-20 05:50,Jim Croce,You Don't Mess Around With Jim,750
2022-07-20 05:50,Stephen Sanchez,Until I Found You,2076
2022-07-20 05:50,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,1018
2022-07-20 05:51,a-ha,Take on Me,12863
2022-07-20 05:55,AC/DC,Back In Black,255447
2022-07-20 05:59,Journey,Don't Stop Believin',249780
2022-07-20 06:03,Fleetwood Mac,Dreams - 2004 Remaster,257800
2022-07-20 06:14,The Clash,Should I Stay or Should I Go - Remastered,188736
2022-07-20 06:19,Limp Bizkit,Behind Blue Eyes,269917
2022-07-20 06:21,Blue Swede,Hooked On A Feeling,172626
2022-07-20 06:25,Wham!,Wake Me Up Before You Go-Go,231284
2022-07-20 06:28,Creedence Clearwater Revival,Fortunate Son,139810
2022-07-20 08:02,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,28622
2022-07-20 08:06,Journey,Don't Stop Believin',220968
2022-07-20 08:10,Michael Sembello,Maniac,244627
2022-07-20 08:14,The Rolling Stones,Tumbling Dice,226294
2022-07-20 08:18,a-ha,Take on Me,225225
2022-07-20 08:21,Creedence Clearwater Revival,Fortunate Son,201888
2022-07-20 08:24,Majestic,Rasputin,186064
2022-07-20 08:28,AC/DC,Back In Black,255494
2022-07-20 08:32,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,216760
2022-07-20 08:35,Jim Croce,You Don't Mess Around With Jim,179171
2022-07-20 08:37,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,147307
2022-07-20 08:37,Blue Swede,Hooked On A Feeling,3146
2022-07-20 08:40,Queen,Killer Queen - Remastered 2011,179382
2022-07-20 08:46,Pink Floyd,Wish You Were Here,334690
2022-07-20 08:53,Guns N' Roses,Paradise City,405404
2022-07-20 08:56,The Clash,Should I Stay or Should I Go - Remastered,188756
2022-07-20 09:00,Journey,Don't Stop Believin',249832
2022-07-20 09:06,"Earth, Wind & Fire",Let's Groove,339118
2022-07-20 09:07,Limp Bizkit,Behind Blue Eyes,44930
2022-07-20 09:10,Wham!,Wake Me Up Before You Go-Go,209296
2022-07-20 09:14,Fleetwood Mac,Dreams - 2004 Remaster,257683
2022-07-20 09:18,Creedence Clearwater Revival,Have You Ever Seen The Rain,159779
2022-07-20 09:22,Michael Sembello,Maniac,244698
2022-07-20 09:25,The Rolling Stones,Tumbling Dice,226314
2022-07-20 09:29,a-ha,Take on Me,225036
2022-07-20 09:32,Majestic,Rasputin,3378
2022-07-20 09:32,Creedence Clearwater Revival,Fortunate Son,139941
2022-07-20 11:16,Jim Croce,You Don't Mess Around With Jim,1019
2022-07-20 11:16,AC/DC,Back In Black,169608
2022-07-20 11:16,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,743
2022-07-20 11:20,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,216926
2022-07-20 12:08,Jim Croce,You Don't Mess Around With Jim,168151
2022-07-20 12:10,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,147329
2022-07-20 12:10,Blue Swede,Hooked On A Feeling,4713
2022-07-20 12:13,Queen,Killer Queen - Remastered 2011,179466
2022-07-20 12:19,Pink Floyd,Wish You Were Here,334744
2022-07-20 12:26,Guns N' Roses,Paradise City,405499
2022-07-20 12:29,The Clash,Should I Stay or Should I Go - Remastered,188964
2022-07-20 12:31,Journey,Don't Stop Believin',120054
2022-07-20 12:36,Living Colour,Cult of Personality,294729
2022-07-20 12:39,Yunomi,Koino Uta,209783
2022-07-20 12:42,Boon,i might like u,135684
2022-07-20 12:45,John K,happiness,195806
2022-07-20 12:48,Lous and The Yakuza,Dilemme,186946
2022-07-20 12:50,hrishi,like a ghost,148491
2022-07-20 12:53,The Weeknd,Missed You - Bonus Track,144419
2022-07-20 12:54,Sasha Alex Sloan,Thoughts,1257
2022-07-20 12:54,Declan J Donovan,Perfectly Imperfect,2119
2022-07-20 12:54,Alec Benjamin,Mind Is A Prison,490
2022-07-20 12:54,Lorde,Solar Power,489
2022-07-20 12:54,benny blanco,Unlearn (with Gracie Abrams),1012
2022-07-20 12:54,Julia Michaels,All Your Exes,1016
2022-07-20 12:54,Marc Antonix,Let You Go,1831
2022-07-20 12:54,Marc Antonix,Let You Go,4182
2022-07-20 12:54,Kodaline,All I Want,474
2022-07-20 12:54,Lofeeler,"Go Go Naruto! (From ""Naruto"")",502
2022-07-20 12:54,Charlie Puth,Patient,48709
2022-07-20 12:54,Bruno Major,She Chose Me,1024
2022-07-20 12:54,Bruno Major,She Chose Me,1538
2022-07-20 12:54,Lost Kings,Try,991
2022-07-20 12:54,John K,ilym (feat. ROSIE),1788
2022-07-20 12:58,Lord Huron,The Night We Met,207983
2022-07-20 13:00,LANNÉ,Lady,155082
2022-07-20 13:03,blackbear,ghost town (ft. Sasha Alex Sloan),187802
2022-07-20 13:05,FINNEAS,The 90s,86680
2022-07-20 13:08,Julia Wolf,Hoops,199196
2022-07-20 13:11,Charlie Puth,River,191184
2022-07-20 13:15,JP Saxe,Kissin' In The Cold,223909
2022-07-20 13:18,Tate McRae,that way - with Jeremy Zucker,174251
2022-07-20 13:19,PRETTYMUCH,Eyes Off You,8738
2022-07-20 13:19,june,A Little Messed Up,6098
2022-07-20 13:19,K-391,Aurora,43543
2022-07-20 13:19,Forest Blakk,If You Love Her - feat. Meghan Trainor,9523
2022-07-20 13:21,The Weeknd,Blinding Lights,72297
2022-07-20 13:24,Gamma Skies,Just Say It out Loud,203155
2022-07-20 13:27,Joel Corry,Head & Heart (feat. MNEK),166028
2022-07-20 13:27,Cadmium,Melody,1016
2022-07-20 13:32,Lund,Out Of Time,193774
2022-07-20 13:35,Promoting Sounds,Dead Eyes,219399
2022-07-20 13:37,Boon,i might like u,135545
2022-07-20 13:42,Michael Sembello,Maniac,244699
2022-07-20 13:45,David Dallas,Runnin',226669
2022-07-20 14:05,Promoting Sounds,Dead Eyes,219429
2022-07-20 14:08,Boon,i might like u,135635
2022-07-20 14:12,Michael Sembello,Maniac,244525
2022-07-20 14:16,David Dallas,Runnin',226610
2022-07-20 14:18,glaive,stephany,117146
2022-07-20 14:21,Travis Scott,THE PLAN,185771
2022-07-20 14:23,Marco Luka,paradise,1562
2022-07-20 14:23,Bazzi,Fantasy,14556
2022-07-20 14:23,glaive,justlikeu4theimage,116921
2022-07-20 14:26,Ori Rose,A.S.A.G.,187088
2022-07-20 15:08,Jaden,BYE,0
2022-07-20 15:11,Lund,Out Of Time,193802
2022-07-20 15:14,Winona Oak,Piano in the Sky,189772
2022-07-20 15:17,Griff,One Foot in Front of the Other,191978
2022-07-20 15:21,Troye Sivan,Angel Baby,219888
2022-07-20 15:24,Keenan Te,Forever With You,204751
2022-07-20 15:29,Martin O'Donnell,Halo,262042
2022-07-20 15:32,Alec Benjamin,Demons,163012
2022-07-20 15:35,Stephen,California,235026
2022-07-20 15:38,Tai Verdes,LAst dAy oN EaRTh,172605
2022-07-20 15:42,VALORANT,Die For You,212720
2022-07-20 15:45,Anson Seabra,Walked Through Hell,216674
2022-07-20 15:49,Savannah Conley,Never Want to Be In Love,212989
2022-07-20 15:52,MÖWE,Skyline,163836
2022-07-20 15:55,Tove Lo,Bikini Porn,162771
2022-07-20 15:57,Ed Sheeran,2step,153480
2022-07-20 16:00,Clarx,Castle,158002
2022-07-20 16:04,Yunomi,ジェリーフィッシュ (feat. ローラーガール),235523
2022-07-20 16:06,Lost Frequencies,Love To Go,169224
2022-07-20 16:09,Seeb,Unfamiliar,174733
2022-07-20 16:14,Hot Freaks,Puppy Princess,255732
2022-07-20 16:18,AC/DC,Back In Black,255494
2022-07-20 16:21,Julia Wolf,Villain,175955
2022-07-20 16:25,The Neighbourhood,Sweater Weather,239789
2022-07-20 16:27,The Presets,Ghosts,488
2022-07-20 16:27,James Bay,Break My Heart Right,1551
2022-07-20 16:27,Stellar,Blur,128303
2022-07-20 16:27,HRVY,Good Vibes,2079
2022-07-20 16:27,CryJaxx,Goodbye,485
2022-07-20 16:27,Shallou,Fading,4573
2022-07-20 16:27,Lauv,Julia,7
2022-07-20 16:27,AllttA,I Got One (fg. VIII),749
2022-07-20 16:27,Pearboi,"Evening (From ""Naruto"")",485
2022-07-20 16:27,Craig Reever,Nothing Comes Close,724
2022-07-20 16:31,Tate McRae,r u ok,185697
2022-07-20 16:32,Hayley Kiyoko,Wanna Be Missed,107202
2022-07-20 16:37,Apparat,Goodbye,256628
2022-07-20 16:40,CORSAK,GLOW,21481
2022-07-20 16:40,Halvorsen,Band-Aid,178706
2022-07-20 16:43,Jason Derulo,Take You Dancing,189774
2022-07-20 16:46,Pop Smoke,What You Know Bout Love,159768
2022-07-20 16:49,Ali Gatie,It's You,212424
2022-07-20 16:52,P!nk,All I Know So Far,134048
2022-07-20 16:54,WYATT,In Another Life,148362
2022-07-20 16:55,Paycheck,losing interest,23608
2022-07-20 16:58,Dua Lipa,Levitating (feat. DaBaby),202849
2022-07-20 16:59,Level 8,Hot Girl Bummer,71705
2022-07-20 17:00,Mako,Breathe,75856
2022-07-20 17:02,Context Sensitive,Karlson Wave (Milkman Karlson Theme) [Original Game Soundtrack],1559
2022-07-20 17:02,Sea Shanty,Wellerman,1253
2022-07-20 17:02,OneRepublic,Run,93824
2022-07-20 17:02,Munn,i pick loneliness,2350
2022-07-20 17:05,bbno$,edamame (feat. Rich Brian),133592
2022-07-20 17:08,bbno$,edamame (feat. Rich Brian),133678
2022-07-20 17:10,bbno$,edamame (feat. Rich Brian),133707
2022-07-20 17:12,bbno$,edamame (feat. Rich Brian),133707
2022-07-20 17:14,bbno$,edamame (feat. Rich Brian),133664
2022-07-20 17:17,bbno$,edamame (feat. Rich Brian),133664
2022-07-20 17:19,bbno$,edamame (feat. Rich Brian),133568
2022-07-20 17:21,bbno$,edamame (feat. Rich Brian),133699
2022-07-20 17:23,bbno$,edamame (feat. Rich Brian),133669
2022-07-20 17:26,bbno$,edamame (feat. Rich Brian),133700
2022-07-20 17:28,bbno$,edamame (feat. Rich Brian),133706
2022-07-20 17:30,bbno$,edamame (feat. Rich Brian),133530
2022-07-20 17:32,bbno$,edamame (feat. Rich Brian),133496
2022-07-20 17:34,bbno$,edamame (feat. Rich Brian),133607
2022-07-20 17:37,bbno$,edamame (feat. Rich Brian),133707
2022-07-20 17:39,bbno$,edamame (feat. Rich Brian),133668
2022-07-20 17:41,bbno$,edamame (feat. Rich Brian),133505
2022-07-20 17:43,bbno$,edamame (feat. Rich Brian),133522
2022-07-20 17:46,bbno$,edamame (feat. Rich Brian),133682
2022-07-20 17:47,bbno$,edamame (feat. Rich Brian),109810
2022-07-20 18:04,Lofeeler,"Go Go Naruto! (From ""Naruto"")",2081
2022-07-20 18:07,Charlotte Lawrence,Slow Motion,183687
2022-07-20 18:11,Pontifexx,Rhythm In Me,221857
2022-07-20 18:15,Feng Suave,Sink into the Floor,280838
2022-07-20 18:20,Valley Of Wolves,Heroes,259868
2022-07-20 18:22,Phineas,Ain't Got Rhythm (Vocal),136030
2022-07-20 18:25,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),194963
2022-07-20 18:29,YAS,empty crown,214285
2022-07-20 18:33,Haywyre,Do You Don't You,274310
2022-07-20 18:37,Nico Collins,Our Way Out,242866
2022-07-20 18:40,Sarah Cothran,Don't Want My Heart,172054
2022-07-20 18:50,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,188209
2022-07-20 18:50,NICOLAS,SILENCE,7481
2022-07-20 18:53,Josh Golden,"I Love You, But..",139990
2022-07-20 18:55,Astrid S,I Do,155823
2022-07-20 18:56,The Deep Sleep Scientists,Release,73938
2022-07-20 19:00,Marin Hoxha,Without you,239761
2022-07-20 19:05,Nickelback,Rockstar,252040
2022-07-20 19:09,Billie Eilish,Your Power,245796
2022-07-20 19:10,Dermot Kennedy,Better Days,55787
2022-07-20 19:13,Jonathan & Friends,Start Up (Stripped),186662
2022-07-20 19:16,Alec Benjamin,Six Feet Apart,173660
2022-07-20 19:19,OneRepublic,Run,168800
2022-07-20 19:22,Alexander Rybak,Fairytale,182948
2022-07-20 19:26,Jacob Lee,Artistry,244378
2022-07-20 19:29,5 Seconds of Summer,No Shame,192737
2022-07-20 19:33,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),227352
2022-07-20 19:36,Yunomi,Koino Uta,209778
2022-07-20 19:40,Shockwave-Sound,"The Four Seasons, Concerto No. 4 in F Minor, RV 297, Op. 8 ""Winter"": I. Allegro Non Molto",213950
2022-07-21 09:10,Clinton Kane,I GUESS I'M IN LOVE,170940
2022-07-21 09:10,Clinton Kane,I GUESS I'M IN LOVE,32924
2022-07-21 09:13,Ed Sheeran,2step,153600
2022-07-21 09:19,NICOLAS,SILENCE,30240
2022-07-21 10:09,Marco Luka,paradise,6361
2022-07-21 10:09,Lorde,Stoned at the Nail Salon,1067
2022-07-21 10:12,Jim Croce,You Don't Mess Around With Jim,179219
2022-07-21 10:17,Jaden,BYE,297122
2022-07-21 10:21,Michael Sembello,Maniac,244516
2022-07-21 10:25,Absofacto,Dissolve,224612
2022-07-21 10:29,a-ha,Take on Me,225151
2022-07-21 10:32,alt-J,Left Hand Free,173545
2022-07-21 10:35,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,216819
2022-07-21 10:39,Post Malone,One Right Now (with The Weeknd),193435
2022-07-21 10:48,RADWIMPS,Sparkle - movie ver.,537654
2022-07-21 10:50,Marco Luka,paradise,140000
2022-07-21 10:52,Jim Croce,You Don't Mess Around With Jim,106235
2022-07-21 10:57,Jaden,BYE,297159
2022-07-21 11:01,Michael Sembello,Maniac,244513
2022-07-21 11:05,Absofacto,Dissolve,224552
2022-07-21 11:08,a-ha,Take on Me,225142
2022-07-21 11:11,alt-J,Left Hand Free,173471
2022-07-21 11:15,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,216788
2022-07-21 11:18,Post Malone,One Right Now (with The Weeknd),193286
2022-07-21 11:27,RADWIMPS,Sparkle - movie ver.,537496
2022-07-21 11:29,Marco Luka,paradise,139910
2022-07-21 11:32,Jim Croce,You Don't Mess Around With Jim,129979
2022-07-21 11:32,Jaden,BYE,1788
2022-07-21 11:36,Michael Sembello,Maniac,244486
2022-07-21 11:39,Absofacto,Dissolve,224504
2022-07-21 11:40,a-ha,Take on Me,2863
2022-07-21 11:42,alt-J,Left Hand Free,173577
2022-07-21 11:46,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,216698
2022-07-21 11:49,Post Malone,One Right Now (with The Weeknd),193453
2022-07-21 11:58,RADWIMPS,Sparkle - movie ver.,537444
2022-07-21 12:01,Marco Luka,paradise,139801
2022-07-21 12:04,Jim Croce,You Don't Mess Around With Jim,179388
2022-07-21 12:09,Jaden,BYE,296985
2022-07-21 12:13,Michael Sembello,Maniac,244530
2022-07-21 12:16,Absofacto,Dissolve,224603
2022-07-21 12:20,a-ha,Take on Me,225208
2022-07-21 12:23,alt-J,Left Hand Free,173598
2022-07-21 12:27,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,216843
2022-07-21 12:30,Post Malone,One Right Now (with The Weeknd),193461
2022-07-21 12:39,RADWIMPS,Sparkle - movie ver.,537444
2022-07-21 12:41,Marco Luka,paradise,139835
2022-07-21 12:44,Jim Croce,You Don't Mess Around With Jim,179346
2022-07-21 12:49,Jaden,BYE,297080
2022-07-21 12:58,Michael Sembello,Maniac,425465
2022-07-21 13:02,Absofacto,Dissolve,224567
2022-07-21 13:05,a-ha,Take on Me,225168
2022-07-21 13:06,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),1518
2022-07-21 13:06,NOTD,Keep You Mine,4925
2022-07-21 13:06,alt-J,Left Hand Free,12361
2022-07-21 13:08,AREA21,Lovin' Every Minute,162488
2022-07-21 14:20,Måneskin,Beggin',114978
2022-07-21 14:22,Måneskin,Beggin',96431
2022-07-21 14:25,Cyn,Believer,203456
2022-07-21 14:28,SHAED,Trampoline,183806
2022-07-21 14:30,Kato,Konoha Peace,101227
2022-07-21 14:32,Arizona Zervas,ROXANNE,163452
2022-07-21 14:35,pewdiepie,Hej Monika - Remix,142198
2022-07-21 15:32,LXST CXNTURY,Arcadia MIX,1000940
2022-07-21 15:32,Charlie Puth,Through It All,9189
2022-07-21 15:35,Hiroyuki Sawano,Shingeki Gt 20130218 Kyojin,151255
2022-07-21 15:38,Vance Joy,Riptide,204181
2022-07-21 15:41,KSI,Holiday,193552
2022-07-21 15:42,Barren Gates,Devil,15115
2022-07-21 15:42,Ava Max,Salt,1822
2022-07-21 15:45,Charlie Puth,How Long - Jerry Folk Remix,196153
2022-07-21 15:50,The Gap Band,You Dropped A Bomb On Me,313318
2022-07-21 15:54,MAGIC!,Rude,224674
2022-07-21 15:55,Charlie Puth,The Way I Am,79429
2022-07-21 15:55,Lorde,Stoned at the Nail Salon,1263
2022-07-21 15:58,Charlie Puth,The Way I Am,155682
2022-07-21 16:01,Adam Fan,I Don't Gotta Know,163279
2022-07-21 16:02,Bre Kennedy,Room for Another - Stripped,50409
2022-07-21 16:05,Matt Maltese,As the World Caves In,218541
2022-07-21 16:07,The Lurk,No Angel,89473
2022-07-21 16:12,George Michael,Careless Whisper,299839
2022-07-21 16:15,Alec Benjamin,Older,164331
2022-07-21 16:18,Nick Jonas,Right Now,201560
2022-07-21 16:21,Sia,Together,205178
2022-07-21 16:25,Thousand Foot Krutch,Take It Out On Me,197177
2022-07-21 16:26,Felix Jaehn,Close Your Eyes,60856
2022-07-21 16:29,Kito,Alone With You (feat. AlunaGeorge),13304
2022-07-21 16:29,Hiroyuki Sawano,T-Kt,174361
2022-07-21 16:29,Hiroyuki Sawano,T-Kt,2335
2022-07-21 16:29,Ashe,Till Forever Falls Apart,491
2022-07-21 16:29,Ashe,Till Forever Falls Apart,14016
2022-07-21 16:30,Sia,Together,0
2022-07-21 16:30,Thousand Foot Krutch,Take It Out On Me,228
2022-07-21 16:30,Alec Benjamin,Older,233
2022-07-21 16:30,Hiroyuki Sawano,T-Kt,6504
2022-07-21 16:30,Nick Jonas,Right Now,225
2022-07-21 16:30,Felix Jaehn,Close Your Eyes,468
2022-07-21 16:30,Felix Jaehn,Close Your Eyes,36360
2022-07-21 16:35,George Michael,Careless Whisper,299905
2022-07-21 16:40,George Michael,Careless Whisper,298916
2022-07-21 16:45,George Michael,Careless Whisper,299888
2022-07-21 16:50,George Michael,Careless Whisper,299750
2022-07-21 16:55,George Michael,Careless Whisper,299967
2022-07-21 17:00,George Michael,Careless Whisper,299828
2022-07-21 17:05,George Michael,Careless Whisper,299976
2022-07-21 17:14,George Michael,Careless Whisper,299887
2022-07-21 17:19,George Michael,Careless Whisper,299844
2022-07-21 17:24,George Michael,Careless Whisper,299818
2022-07-21 17:29,George Michael,Careless Whisper,299948
2022-07-21 17:34,George Michael,Careless Whisper,299906
2022-07-21 17:39,George Michael,Careless Whisper,299852
2022-07-21 17:41,George Michael,Careless Whisper,121028
2022-07-21 17:43,Ginuwine,So Anxious,156796
2022-07-21 17:54,Eric Nam,Lost On Me,144108
2022-07-21 17:57,Yunomi,Koino Uta,209659
2022-07-21 18:01,Yunomi,Koino Uta,209671
2022-07-21 18:04,Yunomi,Koino Uta,209782
2022-07-21 18:08,Yunomi,Koino Uta,209764
2022-07-21 18:10,Yunomi,Koino Uta,157850
2022-07-21 18:11,My Chemical Romance,Welcome to the Black Parade,22239
2022-07-21 18:14,Josh Golden,used to,180993
2022-07-21 18:17,Phil Good,Living With No One,173603
2022-07-21 18:19,Mokita,ICLYA,165931
2022-07-21 18:22,Sasha Alex Sloan,Is It Just Me? (feat. Charlie Puth),154247
2022-07-21 18:25,Jonathan & Friends,Start Up (Stripped),186667
2022-07-21 18:28,YVR,How Have You Been?,154953
2022-07-21 18:28,OAFF,"Gehraiyaan Title Track (From ""Gehraiyaan"")",3394
2022-07-21 18:30,glaive,justlikeu4theimage,116886
2022-07-21 18:32,Brooke Annibale,Hold On,115895
2022-07-21 18:36,MISSIO,I See You,228440
2022-07-21 18:40,Tuvaband,Everything We Do Is Wrong,247441
2022-07-21 18:40,Winona Oak,Island of the Sun,7974
